age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
[41, 60];Government;107231;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;2002;40;North America;<=50K
[41, 60];Government;135102;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;2002;45;North America;<=50K
[41, 60];Non-Government;201822;Secondary education;4;Married-civ-spouse;Nontechnical;Husband;White;Male;0;2002;40;North America;<=50K
[41, 60];Non-Government;413363;Secondary education;7;Married-civ-spouse;Other;Husband;White;Male;0;2002;40;North America;<=50K
[21, 40];Government;148138;Higher education;13;Married-civ-spouse;Technical;Husband;Asian-Pac-Islander;Male;0;2002;40;Asia;<=50K
[41, 60];Non-Government;170721;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;2002;40;North America;<=50K
[21, 40];Non-Government;102858;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;2002;42;North America;<=50K
*;*;175262;*;12;*;*;Husband;*;*;0;2002;40;*;*
[21, 40];Non-Government;36936;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;2002;40;North America;<=50K
[41, 60];Non-Government;169982;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;2002;50;North America;<=50K
[41, 60];Non-Government;208407;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;2002;30;North America;<=50K
[41, 60];Non-Government;41090;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;2002;60;North America;<=50K
[21, 40];Non-Government;183739;Secondary education;9;Married-civ-spouse;Technical;Own-child;White;Female;0;2002;40;North America;<=50K
[41, 60];Non-Government;357540;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;2002;55;North America;<=50K
[21, 40];Non-Government;48520;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;2002;40;North America;<=50K
[21, 40];Non-Government;107916;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;2002;40;North America;<=50K
[21, 40];Non-Government;198613;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;2002;40;North America;<=50K
[41, 60];Non-Government;283743;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;2002;40;North America;<=50K
[41, 60];Non-Government;210940;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;2002;45;North America;<=50K
[41, 60];Non-Government;355978;Higher education;16;Married-civ-spouse;Other;Husband;White;Male;0;2002;45;North America;<=50K
[21, 40];Non-Government;57651;Secondary education;9;Never-married;Other;Unmarried;White;Male;0;2001;42;North America;<=50K
[1, 20];Non-Government;315877;Secondary education;9;Never-married;Other;Unmarried;White;Male;0;2001;40;North America;<=50K
[41, 60];Government;74680;Higher education;14;Divorced;Other;Not-in-family;White;Male;0;2001;60;North America;<=50K
[21, 40];Non-Government;454508;Secondary education;7;Never-married;Technical;Not-in-family;White;Male;0;2001;40;North America;<=50K
[21, 40];Non-Government;202046;Higher education;13;Never-married;Nontechnical;Not-in-family;White;Male;0;2001;40;North America;<=50K
[21, 40];Non-Government;121102;Higher education;12;Never-married;Technical;Not-in-family;White;Female;0;2001;30;North America;<=50K
[1, 20];Non-Government;146879;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;2001;40;North America;<=50K
[21, 40];Non-Government;213955;Secondary education;9;Never-married;Other;Own-child;Black;Male;0;2001;40;North America;<=50K
[41, 60];Non-Government;277783;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;2001;50;North America;<=50K
[41, 60];Non-Government;199741;Secondary education;9;Widowed;Technical;Not-in-family;White;Male;0;2001;35;North America;<=50K
[21, 40];Non-Government;378322;Secondary education;9;Never-married;Technical;Not-in-family;White;Male;0;2001;50;North America;<=50K
[1, 20];Non-Government;264390;Higher education;10;Never-married;Other;Own-child;White;Female;0;2001;40;North America;<=50K
[21, 40];Non-Government;210029;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;2001;37;North America;<=50K
*;*;61885;*;13;*;*;Not-in-family;*;*;0;2001;65;*;*
[21, 40];Government;102942;Higher education;10;Never-married;Other;Not-in-family;White;Female;0;2001;40;North America;<=50K
[21, 40];Non-Government;209297;Secondary education;9;Never-married;Technical;Not-in-family;Black;Male;0;2001;40;North America;<=50K
[1, 20];Non-Government;198459;Secondary education;9;Never-married;Other;Own-child;White;Male;0;2001;40;North America;<=50K
[41, 60];Non-Government;93476;Secondary education;9;Separated;Other;Not-in-family;White;Female;0;2001;40;North America;<=50K
[21, 40];Non-Government;174789;Higher education;13;Never-married;Other;Not-in-family;White;Male;0;2001;40;North America;<=50K
[21, 40];Non-Government;189759;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;2001;40;North America;<=50K
[21, 40];Non-Government;297847;Secondary education;9;Never-married;Other;Not-in-family;Black;Female;0;2001;40;North America;<=50K
[21, 40];Non-Government;124953;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;1980;40;North America;<=50K
[21, 40];Non-Government;116358;Higher education;10;Never-married;Technical;Own-child;Asian-Pac-Islander;Male;0;1980;40;Asia;<=50K
[21, 40];Non-Government;187119;Higher education;13;Divorced;Nontechnical;Not-in-family;White;Female;0;1980;65;North America;<=50K
*;*;161745;*;13;*;*;Not-in-family;*;*;0;1980;60;*;*
*;*;469705;*;9;*;*;Not-in-family;*;*;0;1980;40;*;*
[21, 40];Government;304960;Higher education;12;Never-married;Other;Not-in-family;White;Female;0;1980;40;North America;<=50K
[41, 60];Non-Government;175935;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;1980;46;North America;<=50K
*;*;355728;*;10;*;*;Not-in-family;*;*;0;1980;45;*;*
[41, 60];Non-Government;53956;Higher education;13;Divorced;Nontechnical;Not-in-family;White;Male;0;1980;56;North America;<=50K
[21, 40];Non-Government;184723;Higher education;13;Never-married;Technical;Not-in-family;White;Female;0;1980;35;North America;<=50K
[41, 60];Government;185616;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;1980;40;North America;<=50K
*;*;54595;*;6;*;*;Not-in-family;*;*;0;1980;40;*;*
[41, 60];Non-Government;126104;Higher education;14;Divorced;Other;Not-in-family;White;Female;0;1980;45;North America;<=50K
[21, 40];Non-Government;139193;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;1980;48;North America;<=50K
[21, 40];Non-Government;184306;Higher education;11;Never-married;Other;Own-child;White;Male;0;1980;60;North America;<=50K
[21, 40];Non-Government;207301;Secondary education;9;Never-married;Nontechnical;Not-in-family;White;Female;0;1980;40;North America;<=50K
*;*;199529;*;10;*;*;Not-in-family;*;*;0;1980;40;*;*
[21, 40];Non-Government;111058;Higher education;10;Never-married;Other;Not-in-family;White;Male;0;1980;40;North America;<=50K
[21, 40];Non-Government;198103;Secondary education;9;Never-married;Other;Own-child;White;Male;0;1980;40;North America;<=50K
[41, 60];Non-Government;34626;Higher education;10;Divorced;Nontechnical;Not-in-family;White;Female;0;1980;40;North America;<=50K
[41, 60];Non-Government;100651;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;1980;40;North America;<=50K
[41, 60];Non-Government;104501;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;1980;40;North America;<=50K
[21, 40];Non-Government;132805;Secondary education;6;Never-married;Nontechnical;Other-relative;White;Male;0;1980;40;North America;<=50K
[41, 60];Non-Government;96062;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;207578;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;445382;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;65;North America;>50K
[41, 60];Non-Government;192776;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;45;North America;>50K
[21, 40];Non-Government;22463;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;108293;Higher education;13;Married-civ-spouse;Nontechnical;Wife;White;Female;0;1977;45;North America;>50K
[21, 40];Non-Government;199352;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;80;North America;>50K
[21, 40];Non-Government;260729;Secondary education;9;Married-civ-spouse;Nontechnical;Wife;White;Female;0;1977;25;North America;>50K
[41, 60];Non-Government;133963;Higher education;13;Married-civ-spouse;Technical;Wife;White;Female;0;1977;40;North America;>50K
[41, 60];Non-Government;129007;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;179557;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;45;North America;>50K
[41, 60];Government;111252;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Government;338320;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;192835;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;55;North America;>50K
[41, 60];Government;147328;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;139268;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;349910;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;331482;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Government;245307;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;48;North America;>50K
[41, 60];Non-Government;153484;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;252903;Secondary education;6;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;295589;Higher education;14;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;1977;40;North America;>50K
[41, 60];Government;160472;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;192869;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;1977;44;North America;>50K
[21, 40];Non-Government;234901;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;33300;Higher education;11;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;101825;Higher education;14;Married-civ-spouse;Technical;Wife;White;Female;0;1977;40;North America;>50K
[21, 40];Non-Government;183612;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;185041;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;315640;Higher education;16;Married-civ-spouse;Technical;Husband;Asian-Pac-Islander;Male;0;1977;40;Asia;>50K
[41, 60];Non-Government;123838;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;31905;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;181091;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;45;North America;>50K
[41, 60];Non-Government;88278;Higher education;16;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;323790;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;70;North America;>50K
[21, 40];Government;90730;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;138594;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;45;North America;>50K
[41, 60];Government;194068;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[61, 80];Non-Government;218009;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;221172;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
*;*;174132;*;14;*;*;Wife;*;*;0;1977;40;*;*
[41, 60];Non-Government;277256;Higher education;16;Married-civ-spouse;Technical;Husband;White;Male;0;1977;60;North America;>50K
*;*;35021;*;13;*;*;Husband;*;*;0;1977;32;*;*
[41, 60];Non-Government;213668;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[21, 40];Non-Government;99146;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;50;North America;>50K
[21, 40];Non-Government;209547;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;118308;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Government;33331;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;70;North America;>50K
[41, 60];Non-Government;200574;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;60;North America;>50K
[21, 40];Non-Government;204374;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;189680;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Government;175232;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;60;North America;>50K
[41, 60];Non-Government;193720;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;189759;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;45;North America;>50K
[21, 40];Non-Government;32776;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Government;285060;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;41;North America;>50K
[41, 60];Non-Government;23780;Higher education;11;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;45;North America;>50K
*;*;284706;*;15;*;*;Husband;*;*;0;1977;60;*;*
[41, 60];Non-Government;130126;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;102615;Higher education;14;Married-civ-spouse;Other;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;208311;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;1977;20;North America;>50K
[21, 40];Non-Government;111499;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;99;North America;>50K
[41, 60];Non-Government;139671;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Government;165630;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;124808;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;Europe;>50K
[41, 60];Government;29819;Higher education;14;Married-civ-spouse;Nontechnical;Husband;Black;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;102771;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[21, 40];Non-Government;86648;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;1977;45;North America;>50K
[41, 60];Non-Government;223215;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Non-Government;437727;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;1977;45;North America;>50K
[41, 60];Non-Government;167515;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;1977;50;North America;>50K
[41, 60];Government;213140;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;168553;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;1977;40;North America;>50K
[41, 60];Non-Government;363677;Higher education;16;Married-civ-spouse;Technical;Wife;White;Female;0;1977;30;North America;>50K
