age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
*;*;175935;*;9;Spouse not present;Other;Not-in-family;*;Male;0;1980;46;*;<=50K
*;*;355728;*;10;Spouse not present;Nontechnical;Not-in-family;*;Male;0;1980;45;*;<=50K
*;*;53956;*;13;Spouse not present;Nontechnical;Not-in-family;*;Male;0;1980;56;*;<=50K
*;*;184723;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;1980;35;*;<=50K
*;*;185616;*;9;Spouse not present;Other;Not-in-family;*;Female;0;1980;40;*;<=50K
*;*;54595;*;6;Spouse not present;Other;Not-in-family;*;Female;0;1980;40;*;<=50K
*;*;126104;*;14;Spouse not present;Other;Not-in-family;*;Female;0;1980;45;*;<=50K
*;*;139193;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;1980;48;*;<=50K
*;*;184306;*;11;Spouse not present;Other;Own-child;*;Male;0;1980;60;*;<=50K
*;*;207301;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;1980;40;*;<=50K
*;*;199529;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;1980;40;*;<=50K
*;*;111058;*;10;Spouse not present;Other;Not-in-family;*;Male;0;1980;40;*;<=50K
*;*;198103;*;9;Spouse not present;Other;Own-child;*;Male;0;1980;40;*;<=50K
*;*;34626;*;10;Spouse not present;Nontechnical;Not-in-family;*;Female;0;1980;40;*;<=50K
*;*;100651;*;9;Spouse not present;Other;Not-in-family;*;Male;0;1980;40;*;<=50K
*;*;104501;*;9;Spouse not present;Other;Not-in-family;*;Male;0;1980;40;*;<=50K
*;*;132805;*;6;Spouse not present;Nontechnical;Other-relative;*;Male;0;1980;40;*;<=50K
*;*;96062;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;207578;*;12;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;445382;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;65;*;>50K
*;*;192776;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;22463;*;11;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;108293;*;13;Spouse present;Nontechnical;Wife;*;Female;0;1977;45;*;>50K
*;*;199352;*;15;Spouse present;Technical;Husband;*;Male;0;1977;80;*;>50K
*;*;260729;*;9;Spouse present;Nontechnical;Wife;*;Female;0;1977;25;*;>50K
*;*;133963;*;13;Spouse present;Technical;Wife;*;Female;0;1977;40;*;>50K
*;*;129007;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;179557;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;111252;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;338320;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;192835;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;55;*;>50K
*;*;147328;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;139268;*;15;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;349910;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;331482;*;15;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;245307;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;48;*;>50K
*;*;153484;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;252903;*;6;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;295589;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;160472;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;192869;*;14;Spouse present;Technical;Husband;*;Male;0;1977;44;*;>50K
*;*;234901;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;33300;*;11;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;101825;*;14;Spouse present;Technical;Wife;*;Female;0;1977;40;*;>50K
*;*;183612;*;9;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;185041;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;315640;*;16;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;123838;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;31905;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;181091;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;88278;*;16;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;323790;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;70;*;>50K
*;*;90730;*;13;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;138594;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;194068;*;14;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;218009;*;9;Spouse present;Other;Husband;*;Male;0;1977;60;*;>50K
*;*;221172;*;15;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;174132;*;14;Spouse present;Technical;Wife;*;Female;0;1977;40;*;>50K
*;*;277256;*;16;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;35021;*;13;Spouse present;Technical;Husband;*;Male;0;1977;32;*;>50K
*;*;213668;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;99146;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;209547;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;118308;*;13;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;33331;*;15;Spouse present;Technical;Husband;*;Male;0;1977;70;*;>50K
*;*;200574;*;15;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;204374;*;15;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;189680;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;175232;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;193720;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;189759;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;32776;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;285060;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;41;*;>50K
*;*;23780;*;11;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;284706;*;15;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;130126;*;13;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;102615;*;14;Spouse present;Other;Husband;*;Male;0;1977;40;*;>50K
*;*;208311;*;14;Spouse present;Technical;Husband;*;Male;0;1977;20;*;>50K
*;*;111499;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1977;99;*;>50K
*;*;139671;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;165630;*;9;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;124808;*;11;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;29819;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;102771;*;14;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;86648;*;14;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;223215;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;437727;*;14;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;167515;*;10;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;213140;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;168553;*;9;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;363677;*;16;Spouse present;Technical;Wife;*;Female;0;1977;30;*;>50K
*;*;241998;*;13;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;337050;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;157249;*;13;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;84298;*;11;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;55213;*;9;Spouse present;Technical;Husband;*;Male;0;1977;52;*;>50K
*;*;185846;*;14;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;150999;*;14;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;225456;*;13;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;192939;*;14;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;183627;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;189404;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;35;*;>50K
*;*;152810;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;55;*;>50K
*;*;123011;*;14;Spouse present;Technical;Husband;*;Male;0;1977;35;*;>50K
*;*;114158;*;13;Spouse present;Technical;Wife;*;Female;0;1977;24;*;>50K
*;*;228660;*;10;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;233511;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;159816;*;14;Spouse present;Technical;Wife;*;Female;0;1977;35;*;>50K
*;*;202027;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;218490;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;248841;*;14;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;71751;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;98;*;>50K
*;*;137192;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;100109;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;183043;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;48;*;>50K
*;*;188738;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;201410;*;13;Spouse present;Other;Husband;*;Male;0;1977;45;*;>50K
*;*;282066;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;291968;*;15;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;126569;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;103406;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;109133;*;12;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;195602;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;135500;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;145636;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;43;*;>50K
*;*;137126;*;13;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;36270;*;9;Spouse present;Other;Husband;*;Male;0;1977;65;*;>50K
*;*;285747;*;14;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;80324;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;62;*;>50K
*;*;94156;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;271544;*;9;Spouse present;Other;Husband;*;Male;0;1977;40;*;>50K
*;*;175943;*;11;Spouse present;Technical;Wife;*;Female;0;1977;15;*;>50K
*;*;141570;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;124963;*;9;Spouse present;Technical;Husband;*;Male;0;1977;35;*;>50K
*;*;112115;*;15;Spouse present;Technical;Husband;*;Male;0;1977;55;*;>50K
*;*;99357;*;13;Spouse present;Nontechnical;Wife;*;Female;0;1977;30;*;>50K
*;*;404062;*;9;Spouse present;Technical;Husband;*;Male;0;1977;15;*;>50K
*;*;200190;*;14;Spouse present;Technical;Husband;*;Male;0;1977;55;*;>50K
*;*;207505;*;16;Spouse present;Technical;Husband;*;Male;0;1977;70;*;>50K
*;*;135436;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;345705;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;126675;*;14;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;107433;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;230858;*;10;Spouse present;Technical;Husband;*;Male;0;1977;60;*;>50K
*;*;133503;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1977;45;*;>50K
*;*;46990;*;16;Spouse present;Technical;Wife;*;Female;0;1977;20;*;>50K
*;*;216414;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;182314;*;16;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;134367;*;14;Spouse present;Technical;Wife;*;Female;0;1977;24;*;>50K
*;*;206964;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;40;*;>50K
*;*;147284;*;16;Spouse present;Technical;Husband;*;Male;0;1977;99;*;>50K
*;*;172046;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;145576;*;14;Spouse present;Other;Husband;*;Male;0;1977;40;*;>50K
*;*;93227;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;48102;*;10;Spouse present;Nontechnical;Wife;*;Female;0;1977;50;*;>50K
*;*;172538;*;13;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;239865;*;9;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;180686;*;14;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;170104;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;511668;*;16;Spouse present;Nontechnical;Husband;*;Male;0;1977;43;*;>50K
*;*;109418;*;13;Spouse present;Nontechnical;Wife;*;Female;0;1977;35;*;>50K
*;*;110643;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;55;*;>50K
*;*;122390;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1977;48;*;>50K
*;*;261059;*;14;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;140426;*;16;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;386726;*;14;Spouse present;Technical;Wife;*;Female;0;1977;44;*;>50K
*;*;340885;*;13;Spouse present;Technical;Husband;*;Male;0;1977;40;*;>50K
*;*;149184;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;308087;*;10;Spouse present;Technical;Husband;*;Male;0;1977;18;*;>50K
*;*;368797;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;60;*;>50K
*;*;218689;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;298445;*;15;Spouse present;Technical;Wife;*;Female;0;1977;60;*;>50K
*;*;347653;*;15;Spouse present;Technical;Husband;*;Male;0;1977;50;*;>50K
*;*;320451;*;16;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;170730;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;344855;*;14;Spouse present;Technical;Wife;*;Female;0;1977;20;*;>50K
*;*;109814;*;15;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;409922;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1977;50;*;>50K
*;*;237943;*;13;Spouse present;Technical;Husband;*;Male;0;1977;45;*;>50K
*;*;49020;*;14;Spouse not present;Nontechnical;Not-in-family;*;Male;0;1974;40;*;<=50K
*;*;109414;*;10;Spouse not present;Technical;Own-child;*;Male;0;1974;40;*;<=50K
*;*;275818;*;10;Spouse not present;Nontechnical;Not-in-family;*;Female;0;1974;40;*;<=50K
*;*;133758;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;1974;40;*;<=50K
*;*;43953;*;9;Spouse not present;Other;Other-relative;*;Female;0;1974;40;*;<=50K
*;*;147258;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;1974;40;*;<=50K
*;*;58098;*;10;Spouse not present;Other;Not-in-family;*;Female;0;1974;40;*;<=50K
*;*;215384;*;13;Spouse not present;Nontechnical;Not-in-family;*;Male;0;1974;55;*;<=50K
*;*;33068;*;14;Spouse not present;Technical;Not-in-family;*;Male;0;1974;40;*;<=50K
*;*;145692;*;10;Spouse not present;Other;Not-in-family;*;Male;0;1974;40;*;<=50K
*;*;111696;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;1974;40;*;<=50K
*;*;105281;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;1974;40;*;<=50K
*;*;200445;*;9;Spouse not present;Technical;Own-child;*;Male;0;1974;40;*;<=50K
*;*;258666;*;11;Spouse not present;Technical;Not-in-family;*;Female;0;1974;40;*;<=50K
*;*;214702;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;1974;35;*;<=50K
*;*;188545;*;12;Spouse not present;Other;Own-child;*;Female;0;1974;20;*;<=50K
*;*;210736;*;9;Spouse not present;Other;Not-in-family;*;Female;0;1974;40;*;<=50K
*;*;81116;*;10;Spouse not present;Other;Not-in-family;*;Male;0;1974;40;*;<=50K
*;*;71676;*;10;Spouse not present;Other;Not-in-family;*;Female;0;1944;1;*;<=50K
*;*;51835;*;15;Spouse present;Technical;Wife;*;Female;0;1902;60;*;>50K
*;*;191277;*;16;Spouse present;Technical;Husband;*;Male;0;1902;60;*;>50K
*;*;214242;*;15;Spouse present;Technical;Husband;*;Male;0;1902;50;*;>50K
*;*;118710;*;14;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;274363;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;168212;*;16;Spouse present;Technical;Husband;*;Male;0;1902;65;*;>50K
*;*;156667;*;13;Spouse present;Technical;Husband;*;Male;0;1902;50;*;>50K
*;*;193960;*;14;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;132879;*;9;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;55863;*;16;Spouse present;Technical;Wife;*;Female;0;1902;46;*;>50K
*;*;265266;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;145574;*;9;Spouse present;Other;Husband;*;Male;0;1902;60;*;>50K
*;*;188540;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1902;45;*;>50K
*;*;415287;*;9;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;201723;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;36228;*;9;Spouse present;Technical;Husband;*;Male;0;1902;40;*;<=50K
*;*;121718;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1902;60;*;>50K
*;*;26522;*;10;Spouse present;Other;Wife;*;Female;0;1902;35;*;>50K
*;*;196827;*;10;Spouse present;Technical;Husband;*;Male;0;1902;40;*;<=50K
*;*;246891;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;199539;*;9;Spouse present;Other;Husband;*;Male;0;1902;40;*;<=50K
*;*;101320;*;12;Spouse present;Nontechnical;Wife;*;Female;0;1902;40;*;>50K
*;*;98350;*;15;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;157562;*;13;Spouse present;Other;Husband;*;Male;0;1902;80;*;>50K
*;*;105862;*;10;Spouse present;Other;Wife;*;Female;0;1902;40;*;>50K
*;*;336513;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;378384;*;15;Spouse present;Technical;Husband;*;Male;0;1902;60;*;>50K
*;*;104501;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;55;*;>50K
*;*;244522;*;14;Spouse present;Technical;Husband;*;Male;0;1902;48;*;>50K
*;*;84610;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;60;*;>50K
*;*;329603;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;348038;*;13;Spouse present;Technical;Husband;*;Male;0;1902;50;*;>50K
*;*;299635;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;298635;*;14;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;184424;*;10;Spouse present;Other;Wife;*;Female;0;1902;38;*;>50K
*;*;86837;*;9;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;142287;*;10;Spouse present;Other;Husband;*;Male;0;1902;50;*;>50K
*;*;402397;*;14;Spouse present;Nontechnical;Wife;*;Female;0;1902;60;*;>50K
*;*;118481;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;250135;*;14;Spouse present;Technical;Wife;*;Female;0;1902;55;*;<=50K
*;*;20953;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;348430;*;13;Spouse present;Technical;Husband;*;Male;0;1902;43;*;>50K
*;*;169926;*;12;Spouse present;Nontechnical;Wife;*;Female;0;1902;40;*;>50K
*;*;283122;*;9;Spouse present;Other;Husband;*;Male;0;1902;60;*;>50K
*;*;323706;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;77209;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1902;60;*;>50K
*;*;337195;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;377401;*;9;Spouse present;Other;Husband;*;Male;0;1902;70;*;>50K
*;*;111567;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1902;45;*;>50K
*;*;181824;*;13;Spouse present;Technical;Wife;*;Female;0;1902;35;*;>50K
*;*;37546;*;13;Spouse present;Nontechnical;Wife;*;Female;0;1902;35;*;>50K
*;*;325732;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1902;52;*;>50K
*;*;194772;*;12;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;112115;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;45;*;>50K
*;*;459189;*;10;Spouse present;Technical;Husband;*;Male;0;1902;50;*;>50K
*;*;608184;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;165215;*;14;Spouse present;Technical;Wife;*;Female;0;1902;18;*;>50K
*;*;124692;*;9;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;360393;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;188291;*;13;Spouse present;Other;Husband;*;Male;0;1902;40;*;>50K
*;*;322931;*;4;Spouse present;Other;Husband;*;Male;0;1902;40;*;>50K
*;*;173832;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;176751;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;320510;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;108435;*;14;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;68729;*;10;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;192894;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;45;*;>50K
*;*;206951;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;45;*;>50K
*;*;164190;*;10;Spouse present;Technical;Husband;*;Male;0;1902;38;*;>50K
*;*;148549;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;198223;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;45;*;>50K
*;*;172581;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;96062;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;48;*;>50K
*;*;194682;*;16;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;143953;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;286750;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;200374;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;40;*;>50K
*;*;136546;*;16;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;139671;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;175856;*;13;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;289207;*;16;Spouse present;Technical;Husband;*;Male;0;1902;45;*;>50K
*;*;108183;*;14;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;138179;*;12;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;236396;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;55;*;>50K
*;*;168672;*;14;Spouse present;Technical;Wife;*;Female;0;1902;40;*;>50K
*;*;127610;*;13;Spouse present;Technical;Wife;*;Female;0;1902;32;*;>50K
*;*;287306;*;9;Spouse present;Technical;Husband;*;Male;0;1902;40;*;>50K
*;*;167770;*;9;Spouse present;Nontechnical;Husband;*;Male;0;1902;55;*;>50K
*;*;277314;*;12;Spouse present;Nontechnical;Husband;*;Male;0;1902;50;*;>50K
*;*;140365;*;13;Spouse present;Nontechnical;Husband;*;Male;0;1902;55;*;>50K
*;*;239755;*;15;Spouse present;Technical;Husband;*;Male;0;1902;50;*;>50K
